,State,Party,EVM Votes,Postal Votes,Total Votes,Latitude,Longitude
237,Chhattisgarh,Independent,142031120958945374443928622765226120201920176116251251116311601112967828654575564559511435414776550464751381332801902161014511116646388351815857924877292928761710133311267618157063897363025002475222722022072196018141212118711681036858823118857877604936893554152814849577719741045914159212718084629218220541608118710599607235004664133913693493363102952912542521073779984872417118181607111410857680357794166,436424-2----1----3121-1-1114221-31-41-124215311352425-14-----3-3152132-3102821713--6--1311---1--3---31326-412518,142071124558985376444328622767226120201920176116261251116311601112970829656576564560511436415776650504753381532811902161314521116650389351815957944881293128771715133611268618257093902363225042477223222022073196418141212118711681036861823118887878605436913555153114869577722742045934167212918254630218520541608119310599607245034674143913693493373102952942542521073780014873417418201613111410861681557844184,21.2787,81.8661
238,Chhattisgarh,Indian National Congress,402378558942517277616131593268569098556764566487473656667078647329,77514379942068247210841439139714105681049,403153560379518271618199595740570182558203567884475066667646648378,21.2787,81.8661
239,Chhattisgarh,Lokshahi Ekta Party,798,-,798,21.2787,81.8661
240,Chhattisgarh,Loktantra Congress Party,4197897,42,4201899,21.2787,81.8661
241,Chhattisgarh,None of the Above,367332842559650981861860763801149934414915228107,2572139512139293440114,367582849561751371866960973840150224448955328121,21.2787,81.8661
242,Chhattisgarh,Nyaydharmsabha,12611535,12,12621537,21.2787,81.8661
243,Chhattisgarh,Prabuddha Republican Party,710,2,712,21.2787,81.8661
244,Chhattisgarh,Rashtriya Gondvana Party,1792,16,1808,21.2787,81.8661
245,Chhattisgarh,Rashtriya Jansabha Party,878511492615981332613471056,15122354-,880011502617983336113511056,21.2787,81.8661
246,Chhattisgarh,Republican Party of India (A),1197958,72,1204960,21.2787,81.8661
247,Chhattisgarh,Right to Recall Party,13762914,32,13792916,21.2787,81.8661
248,Chhattisgarh,Sarv Adi Dal,8269893513691714,10142314,8279894913921728,21.2787,81.8661
249,Chhattisgarh,Shakti Sena (Bharat Desh),6901393124889787658029,-35231,6901396125389987688030,21.2787,81.8661
250,Chhattisgarh,Socialist Unity Centre Of India (COMMUNIST),1920,-,1920,21.2787,81.8661
251,Chhattisgarh,Sunder Samaj Party,23661033,73,23731036,21.2787,81.8661
252,Dadra & Nagar Haveli and Daman & Diu,Bahujan Samaj Party,3147,5,3152,20.1809,73.0169
253,Dadra & Nagar Haveli and Daman & Diu,Bharat Adivasi Party,10188,9,10197,20.1809,73.0169
254,Dadra & Nagar Haveli and Daman & Diu,Bharatiya Janata Party,12083336243,24155,12107436298,20.1809,73.0169
255,Dadra & Nagar Haveli and Daman & Diu,Independent,252242469323247238,254---,252442523323247238,20.1809,73.0169
256,Dadra & Nagar Haveli and Daman & Diu,Indian National Congress,6342311237,6721,6349011258,20.1809,73.0169
257,Dadra & Nagar Haveli and Daman & Diu,Navsarjan Bharat Party,545,-,545,20.1809,73.0169
258,Dadra & Nagar Haveli and Daman & Diu,None of the Above,5144977,71,5151978,20.1809,73.0169
259,Goa,Akhil Bhartiya Parivar Party,1404,13,1417,15.2993,74.124
260,Goa,Bahujan Samaj Party,16001545,2536,16251581,15.2993,74.124
261,Goa,Bharatiya Janata Party,253812201806,35142495,257326204301,15.2993,74.124
262,Goa,Corruption Abolition Party,487,14,501,15.2993,74.124
263,Goa,Independent,8007467441309707526,713881316,8077597521317720542,15.2993,74.124
264,Goa,Indian National Congress,140191216022,11201814,141311217836,15.2993,74.124
265,Goa,None of the Above,62974804,3133,63284837,15.2993,74.124
266,Goa,Revolutionary Goans Party,4546018718,233167,4569318885,15.2993,74.124
267,Gujarat,Aadi Bharat Party,722,20,742,22.2587,71.1924
268,Gujarat,Aam Aadmi Party,518419256902,40424692,522461261594,22.2587,71.1924
269,Gujarat,"Aam Janmat Party,",3108,97,3205,22.2587,71.1924
270,Gujarat,Aapki Awaaz Party,6039,48,6087,22.2587,71.1924
271,Gujarat,Akhila Vijaya Party,3866,16,3882,22.2587,71.1924
272,Gujarat,Bahujan Republican Socialist Party,2813,19,2832,22.2587,71.1924
273,Gujarat,Bahujan Samaj Party,1023594487486577899001587263129989160218621727211429713260756055971080765811105601035698501188574737487,24715257532927212141721112233150369716457543621091171515612,10482960075435831992916144632410130160938632739411462728261116152987481335865109221046599671203675297499,22.2587,71.1924
274,Gujarat,Bharat Adivasi Party,46159981,1133,462610014,22.2587,71.1924
275,Gujarat,Bharatiya Bahujan Congress,8292,52,8344,22.2587,71.1924
276,Gujarat,Bharatiya Janata Party,7630286065455778206073946357607577876054897074287917276857349999846181205785166569797386096756141023366785830585591625962850846670929-664093865825760935,743151593052509057176163266894554862298110988192955332595582610792769987496356715671386389-565673643291,77045961170458087261248464147776395060815771688379658968871510109726200495840496595747444356864061031065794579591947633118857984677318-669749873189764226,22.2587,71.1924
277,Gujarat,Bharatiya National Janata Dal,3053,9,3062,22.2587,71.1924
278,Gujarat,Bharatiya Yuva Jan Ekta Party,3503,10,3513,22.2587,71.1924
279,Gujarat,Bhartiya Jan Nayak Party,1812,26,1838,22.2587,71.1924
280,Gujarat,Bhartiya Jan Parishad,10839331882,371669,11209491951,22.2587,71.1924
281,Gujarat,Democratic Bharatiya Samaj Party,2345,44,2389,22.2587,71.1924
282,Gujarat,Dhanwan Bharat Party,8350,39,8389,22.2587,71.1924
283,Gujarat,Garib Kalyan Party,172311261089,2498,174711351097,22.2587,71.1924
284,Gujarat,Global Republican Party,4958,51,5009,22.2587,71.1924
285,Gujarat,Gujarat Loktantra Party,2443,15,2458,22.2587,71.1924
286,Gujarat,Gujarat Sarva Samaj Party,26411509,4417,26851526,22.2587,71.1924
287,Gujarat,Gunj Satya Ni Janata Party,292727172042,10569,293727732051,22.2587,71.1924
288,Gujarat,Hindrashtra Sangh,3436,17,3453,22.2587,71.1924
289,Gujarat,Hindvi Swarajyay Dal,1560,13,1573,22.2587,71.1924
290,Gujarat,Independent,451435543005237723101474115377137333663259817595525229076905473299415881369132199343440324524512043188715741324413135933386174515628032110686576437431442325205217191437100478675572648173727192315821368136512991133106951612302188413297586895145334833426123273027033597419031391481109110707751037639843051248654732909213515101358716424692432170510237863674284628062355232113227539669253653196178216731467594051732442230814351241108754162731212217481388106184067323431,12172843566167448232117868153513313287159622412020623371226297632165561661755335-51287241517566241611127521452417823291421172514213217324611610343429101229947451538616215924845321868232318139,452635713033242023661480116977837773671262117805542229876965481300915911374133499373453324724592050190215831330415336343406176516248065110756588440031732332205817511453100984277173248343732192815851371137012991138107051892309190813447756945151335433666139274127153672421131841483109510877831039940133065250754742916216015241360729624862435172910297973680285628402389235013327551672154593203182716881505594651892463236714591249109154692752220817561411108485867453440,22.2587,71.1924
291,Gujarat,Indian National Congress,303713321972258231516453667072526054394433352238261411380949444156389384381656352578254567279396555134245677368964515902403461287570547307,49913295157360924811764333792800484510924399140850215782294758414937408147605734467134936215,308704325267259804522545671883533697397812355038266256382041448555390792386677358360257514285237560071249758373724521636408132291063553522,22.2587,71.1924
292,Gujarat,Insaniyat Party,19491402,6034,20091436,22.2587,71.1924
293,Gujarat,Jan Sewa Driver Party,1214,7,1221,22.2587,71.1924
294,Gujarat,Log Party,943265210595225,2111322,964265310725247,22.2587,71.1924
295,Gujarat,Malwa Congress,275011091,1470,276411161,22.2587,71.1924
296,Gujarat,Mission All India Independent Justice Party,948,12,960,22.2587,71.1924
297,Gujarat,New India United Party,64567891222,37335,64937921257,22.2587,71.1924
298,Gujarat,None of the Above,9911136041112515679220342476223151177172939434774212331097213434186041844411002196531962916382130041528820665127991782318169,5924032242511337801321048261164772112579138380624809474340559634411500565204,10503140071134915930221672554223283187652965534938220051108414013187421882411626204622010316722135631592221076132991838818373,22.2587,71.1924
299,Gujarat,Prajatantra Aadhar Party,11991205,1312,12121217,22.2587,71.1924
300,Gujarat,Rashtra Nirman Party,29494103,5826,30074129,22.2587,71.1924
301,Gujarat,Rashtriya Mahaswaraj Bhumi Party,12662493,430,12702523,22.2587,71.1924
302,Gujarat,Rashtriya Power Party,2087,14,2101,22.2587,71.1924
303,Gujarat,Rashtriya Samaj Paksha,2765,9,2774,22.2587,71.1924
304,Gujarat,Right to Recall Party,15842370982115013579241052,82419211345,159223941001117113709281057,22.2587,71.1924
305,Gujarat,Saath Sahakar Vikas Party,2667,6,2673,22.2587,71.1924
306,Gujarat,Samajwadi Party,1587,22,1609,22.2587,71.1924
307,Gujarat,Sardar Vallabhbhai Patel Party,1397,29,1426,22.2587,71.1924
308,Gujarat,Sarva Samaj Janata Party,1491,6,1497,22.2587,71.1924
309,Gujarat,Satyawadi Rakshak Party,643,14,657,22.2587,71.1924
310,Gujarat,Social Democratic Party Of India,25272305,117,25382312,22.2587,71.1924
311,Gujarat,Socialist Unity Centre Of India (COMMUNIST),14701252,1523,14851275,22.2587,71.1924
312,Gujarat,Swaraj Kranti Party,898,11,909,22.2587,71.1924
313,Gujarat,Swatantrata Abhivyakti Party,127518227574,4145,127918237619,22.2587,71.1924
314,Gujarat,Viro Ke Vir Indian Party,697331304763,293311,700231634774,22.2587,71.1924
315,Gujarat,Youth India Peace Party,642,7,649,22.2587,71.1924
316,Haryana,AARAKSHAN VIRODHI PARTY,1439,5,1444,29.0588,76.0856
317,Haryana,Aam Aadmi Parivartan Party,4471622,2336,4701658,29.0588,76.0856
318,Haryana,Aam Aadmi Party,511770,1384,513154,29.0588,76.0856
319,Haryana,Aazad Samaj Party (Kanshi Ram),8741,13,8754,29.0588,76.0856
320,Haryana,Adim Bhartiya Dal,1584,-,1584,29.0588,76.0856
321,Haryana,Akhil Bhartiya Kisan Majdoor Party,919,5,924,29.0588,76.0856
322,Haryana,Bahujan Mukti Party,1501,5,1506,29.0588,76.0856
323,Haryana,Bahujan Republican Socialist Party,931,-,931,29.0588,76.0856
324,Haryana,Bahujan Samaj Party,2353562392516489002589232410208641012012742,4897424612398803180,2358363362520689462601532508209441015112822,29.0588,76.0856
325,Haryana,Bharatheeya Jawan Kisan Party,245916422214574,4326819,250216682222593,29.0588,76.0856
326,Haryana,Bharatiya Asha Party,41910189916131239,42653,42310209976181242,29.0588,76.0856
327,Haryana,Bharatiya Janata Party,613786582735787332805161504944737282540677435028464472525069,83559291237317520992003149832528541797,614621588664788569808336507043739285542175438280465326526866,29.0588,76.0856
328,Haryana,Bharatiya Yuva Jan Ekta Party,1248,3,1251,29.0588,76.0856
329,Haryana,Bhartiya Shakti Chetna Party,8544401247436,33-3,8574431247439,29.0588,76.0856
330,Haryana,Buland Bharat Party,953,2,955,29.0588,76.0856
331,Haryana,Ekam Sanatan Bharat Dal,23832779359,1444,23972783363,29.0588,76.0856
332,Haryana,Global Republican Party,675,3,678,29.0588,76.0856
333,Haryana,Haryana Jansena Party,3110,1,3111,29.0588,76.0856
334,Haryana,Independent,1257387629611897147399344240621921041456888662660612610352730022744254918857947894694363607326731961237112110911041995794699485404372352326308270267400029871846158712811186748703631809020532027159915031379133811521129717715714625576553509239421351927153062752441036033026726721019015612961594152341321401548122111281113993614215016511215877863775694569521317295,651835609910421132513112-25116-416-3241121--22475-112422332-3-2251-31-3--15122-217-222-32114-22383634-253213311,12633881297919001478105345141522921081458889663663614615352830052745255018877947914744373608327331961241112210971041998796703486405374353326308272269400429941851158712921188752705633809320562029159915061379134011541134718715717626576556509239421501928153262952443136733026926921219015913161604166341321421550122411361116999617215416511217882866777695572524318296,29.0588,76.0856
335,Haryana,Indian National Congress,662592541926614908731696567194504437778259732298546163,10655228747156132302271531915252519,663657547154615655733257570424506708783578733823548682,29.0588,76.0856
336,Haryana,Indian National Lok Dal,89028057489722171783629227911384,842820132346174139,89868085491722303787089245311523,29.0588,76.0856
337,Haryana,Jan Sewak Kranti Party,1120,-,1120,29.0588,76.0856
338,Haryana,Jan Shakti Dal,2951,4,2955,29.0588,76.0856
339,Haryana,Jannayak Janta Party,605515076533513214219101139961596209200497716,37189266412268234131104,609215265536113278220321146761826250200807820,29.0588,76.0856
340,Haryana,Kisan Mazdoor Sangharsh Party,769,2,771,29.0588,76.0856
341,Haryana,Loktantrik Janshakti Party,547,4,551,29.0588,76.0856
342,Haryana,Loktantrik Lok Rajyam Party,1063916,33,1066919,29.0588,76.0856
343,Haryana,Nationalist Congress Party ñ Sharadchandra Pawar,28984,167,29151,29.0588,76.0856
344,Haryana,None of the Above,6427518868086377333339252420232141062287,25991340333019411733,6452528768216417336639552439236241232320,29.0588,76.0856
345,Haryana,Peoples Party of India (Democratic),168385413701110871125221078053058438,73104516433,169085713801114876125321138093061441,29.0588,76.0856
346,Haryana,Rashtra Nirman Party,807,1,808,29.0588,76.0856
347,Haryana,Rashtrawadi Janlok Party (Satya),46632706,328,46952714,29.0588,76.0856
348,Haryana,Rashtriya Garib Dal,766958456,3211,769960467,29.0588,76.0856
349,Haryana,Rashtriya Janshakti Party(Eklavya),3251,12,3263,29.0588,76.0856
350,Haryana,Rashtriya Jatigat Aarakshan Virodhi Party,214,1,215,29.0588,76.0856
351,Haryana,Rashtriya Lokswaraj Party,911719,47,915726,29.0588,76.0856
352,Haryana,Rashtriya Vikas Party,1237,3,1240,29.0588,76.0856
353,Haryana,Right to Recall Party,980,20,1000,29.0588,76.0856
354,Haryana,Samata Party,1028407,43,1032410,29.0588,76.0856
355,Haryana,Samrat Mihir Bhoj Samaj Party,751,5,756,29.0588,76.0856
356,Haryana,Samst Samaj Party,2898,6,2904,29.0588,76.0856
357,Haryana,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),18572824,935,18662859,29.0588,76.0856
358,Haryana,Social Democratic Party Of India,572,6,578,29.0588,76.0856
359,Haryana,Socialist Unity Centre Of India (COMMUNIST),63710666541806600765,383673,64010746571812607768,29.0588,76.0856
360,Haryana,Super Power India Party,275,12,287,29.0588,76.0856
361,Haryana,Swayam Shashan Party,1402,6,1408,29.0588,76.0856
362,Haryana,Vikas India Party,374,8,382,29.0588,76.0856
363,Himachal Pradesh,Akhil Bhartiya Parivar Party,66614416744633,9351643,67514766904676,31.1048,77.1734
364,Himachal Pradesh,Bahujan Samaj Party,2694747843206379,6427573121,2758775343936500,31.1048,77.1734
365,Himachal Pradesh,Bharatheeya Jawan Kisan Party,1176,63,1239,31.1048,77.1734
366,Himachal Pradesh,Bharatiya Janata Party,593055622482527463513936,140131031195595812,607068632793537022519748,31.1048,77.1734
367,Himachal Pradesh,Ekam Sanatan Bharat Dal,412,21,433,31.1048,77.1734
368,Himachal Pradesh,Himachal Janta Party,1125641,4613,1171654,31.1048,77.1734
369,Himachal Pradesh,Independent,1401978544210168230421294911014963375260,9411636341549543711626,14101019560246202231921785451051974381286,31.1048,77.1734
370,Himachal Pradesh,Indian National Congress,414828374346453760423388,9883655285074909,424711380898462267428297,31.1048,77.1734
371,Himachal Pradesh,None of the Above,5100626055865876,781125954,5178637256455930,31.1048,77.1734
372,Himachal Pradesh,Rashtriya Devbhumi Party,173870124224766,26552548,176475624474814,31.1048,77.1734
373,Himachal Pradesh,Rashtriya Samaj Dal (R),588,19,607,31.1048,77.1734
374,Jammu and Kashmir,All India Forward Bloc,1534983,281,1562984,33.7782,76.5762
375,Jammu and Kashmir,Bahujan Samaj Party,102538559,4783,103008642,33.7782,76.5762
376,Jammu and Kashmir,Bharat Jodo Party,913,12,925,33.7782,76.5762
377,Jammu and Kashmir,Bharatiya Janata Party,677571566833,100174243,687588571076,33.7782,76.5762
378,Jammu and Kashmir,Democratic Progressive Azad Party,2544015061,12143,2556115104,33.7782,76.5762
379,Jammu and Kashmir,Ekam Sanatan Bharat Dal,42686778,1056,42786834,33.7782,76.5762
380,Jammu and Kashmir,Gana Suraksha Party,1880,18,1898,33.7782,76.5762
381,Jammu and Kashmir,Garib Democratic Party,2731,17,2748,33.7782,76.5762
382,Jammu and Kashmir,Hindustan Shakti Sena,1187,3,1190,33.7782,76.5762
383,Jammu and Kashmir,Independent,105669102907979887457612052383638282827784695742156515707620340543668319629802694268125602409216116635948325631993174286326112216206315871458116310511306388315431441237552838279122212196159411151049102898992891039519905571393071220115751457,16126701628691784134292907531511922236810880811183371052128849671091716712915127498027191746306,105829228914980047485618952553722296228074724812161815722621440633670321829832700268925702417224116715959325732073177286626182226206815891459116510591307188805498442237642855279222272203160611241064104099693291939599908271583088224716051463,33.7782,76.5762
384,Jammu and Kashmir,Indian National Congress,546031444151,60592552,552090446703,33.7782,76.5762
385,Jammu and Kashmir,Jammu & Kashmir National Conference,517489266301355294,434720381572,521836268339356866,33.7782,76.5762
386,Jammu and Kashmir,Jammu & Kashmir National Panthers Party (Bhim),61635499423137323243,22667124649,63895566424337783292,33.7782,76.5762
387,Jammu and Kashmir,Jammu & Kashmir People Conference,1715821650,16571,1732391651,33.7782,76.5762
388,Jammu and Kashmir,Jammu & Kashmir Peoples Democratic Party,23821027173167666,1832315784,24004227488168450,33.7782,76.5762
389,Jammu and Kashmir,Jammu and Kashmir Apni Party,14131665494,879460,14219565954,33.7782,76.5762
390,Jammu and Kashmir,Jammu and Kashmir Nationalist People's Front,477420041618,40152,481420191620,33.7782,76.5762
391,Jammu and Kashmir,National Awami United Party,21662932,2165,23822937,33.7782,76.5762
392,Jammu and Kashmir,National Loktantrik Party,693613822855,771521,701313972876,33.7782,76.5762
393,Jammu and Kashmir,National Youth Party,2315,28,2343,33.7782,76.5762
394,Jammu and Kashmir,None of the Above,596748734631588712891,2561111411147,622349844645599812938,33.7782,76.5762
395,Jammu and Kashmir,Rashtriya Jankranti Party,4213,55,4268,33.7782,76.5762
396,Jharkhand,AJSU Party,447896,3243,451139,23.6102,85.2799
397,Jharkhand,Aazad Samaj Party (Kanshi Ram),1157,4,1161,23.6102,85.2799
398,Jharkhand,Abua Jharkhand Party,3130,25,3155,23.6102,85.2799
399,Jharkhand,Akhil Bharat Hindu Mahasabha,1617,10,1627,23.6102,85.2799
400,Jharkhand,Akhil Bhartiya Manavadhikar Vichar Manch Party,2102,6,2108,23.6102,85.2799
401,Jharkhand,Akhil Bhartiya Parivar Party,30313296,1020,30413316,23.6102,85.2799
402,Jharkhand,All India Majlis-E-Ittehadul Muslimeen,7854,48,7902,23.6102,85.2799
403,Jharkhand,Ambedkarite Party of India,498330566578327463043067,31431753,501430606581329163093070,23.6102,85.2799
404,Jharkhand,Amra Bangalee,4898,27,4925,23.6102,85.2799
405,Jharkhand,Bahujan Maha Party,2099,9,2108,23.6102,85.2799
406,Jharkhand,Bahujan Mukti Party,31596919670149242523,4220372966,32016939673849532589,23.6102,85.2799
407,Jharkhand,Bahujan Samaj Party,1179855947713139718151739560901220213067910339267822563838708,15245201032443619810745733344434,1195056397733140748175743861511230013174914840000825964278742,23.6102,85.2799
408,Jharkhand,Bhagidari Party(P),237230701818134324906524,83215206,238030731839134825106530,23.6102,85.2799
409,Jharkhand,Bharat Adivasi Party,38604507,3487,38944594,23.6102,85.2799
410,Jharkhand,Bharatheeya Jawan Kisan Party,2376,9,2385,23.6102,85.2799
411,Jharkhand,Bharatiya Janata Party,568912782423520714688879647416719891358076787185339685762290430544658975349006,5644674941294261719762833896447242158072456357572756,574556789172524843693140654613726174361972791657343900770362435107664732351762,23.6102,85.2799
412,Jharkhand,Bhartiya Azad Sena,12091797,84,12171801,23.6102,85.2799
413,Jharkhand,Bhartiya Jantantra Morcha,3072,22,3094,23.6102,85.2799
414,Jharkhand,Bhartiya Lokmat Rashtrwadi Party,3203,13,3216,23.6102,85.2799
415,Jharkhand,Communist Party of India,14062114841042816776,60224017,14122115061046816793,23.6102,85.2799
416,Jharkhand,Communist Party of India (Marxist),37191,100,37291,23.6102,85.2799
417,Jharkhand,Communist Party of India (Marxist-Leninist) (Liberation),410945,3698,414643,23.6102,85.2799
418,Jharkhand,Ekam Sanatan Bharat Dal,4794,8,4802,23.6102,85.2799
419,Jharkhand,Independent,319761403813320123846569582051102991228878885274991276164995371400234302655260025541994169511266815162137119275941451504814441625092255217117073422411309311011108995617541437032683117436104859601736622051562981537355034831296325598463733763465226426231592291223419271144104397210735494428310228439646821752995041423042274508210894910075945510368527962706176694159214950949268471305265386285227822537253317021644141143838197291609749122736,15688182133221768136314232195624818-171852222713650811394510165861335-5167913310919676105538263048116201930238010153433291617315172818413054828192121117524621454105141218,319911410613328125666582582351122993228979653276351276465005375400434622674260525601996174311446815332137219360941651524816441825162256217417133473221310611020109445627543037612683717437104889636736622101579771538655064841297225788469734463525331431531672317226419311152104498810755496328612232239656823253335044423342294599810911913175995527371328142747176994214014978949368561326475397285927872539253717081646141244292198341611149242754,23.6102,85.2799
420,Jharkhand,Indian National Congress,348110452358586104371641503997476112537646,5487523152236286765069266574,353597457589591327377927511647483038544220,23.6102,85.2799
421,Jharkhand,Indian National Socialistic Action Forces,1666,8,1674,23.6102,85.2799
422,Jharkhand,Jagrook Janta Party,1637,3,1640,23.6102,85.2799
423,Jharkhand,Jai Maha Bharath Party,10340,1,10341,23.6102,85.2799
424,Jharkhand,Jharkhand Mukti Morcha,542299367197459997607293515989,50713062639560784175,547370370259466392613371520164,23.6102,85.2799
425,Jharkhand,Jharkhand Mukti Morcha (Ulgulan),2597,18,2615,23.6102,85.2799
426,Jharkhand,Jharkhand Party,2780188584503188,37508222,2817193585323210,23.6102,85.2799
427,Jharkhand,Lokhit Adhikar Party,3202264268115348176542202355557443031784937744120,147785147277263516,3216264968185356177042342362560143101787538094136,23.6102,85.2799
428,Jharkhand,Mera Adhikaar Rashtriya Dal,6784,15,6799,23.6102,85.2799
429,Jharkhand,Moolniwasi Samaj Party,4526,15,4541,23.6102,85.2799
430,Jharkhand,Navyug Pragatisheel Morcha,2777,2,2779,23.6102,85.2799
431,Jharkhand,None of the Above,84357202445359274309709071052181442089113042422618119804623907,76152731175211022110563801179810775,85117354452660444361720073262191942152113842434318217815323982,23.6102,85.2799
432,Jharkhand,Nyaydharmsabha,2891,2,2893,23.6102,85.2799
433,Jharkhand,Peoples Party of India (Democratic),3968172016503805331529322038755811205409227562398,421512012410446515711,4010173516513825331629562048760211270410727632409,23.6102,85.2799
434,Jharkhand,"Proutist Bloc, India",2003,4,2007,23.6102,85.2799
435,Jharkhand,Rashtriya Jan Utkarsh Party,2297,12,2309,23.6102,85.2799
436,Jharkhand,Rashtriya Janata Dal,473668,7887,481555,23.6102,85.2799
437,Jharkhand,Rashtriya Jansambhavna Party,11243,8,11251,23.6102,85.2799
438,Jharkhand,Rashtriya Jansangharsh Swaraj Party,7793,10,7803,23.6102,85.2799
439,Jharkhand,Rashtriya Samanta Dal,17542,24,17566,23.6102,85.2799
440,Jharkhand,Republican Party of India (A),3206,2,3208,23.6102,85.2799
441,Jharkhand,Right to Recall Party,42481896195228921919,62848,42541898196028961927,23.6102,85.2799
442,Jharkhand,Samata Party,349928181753223626824069,173528711,351628211758226426894080,23.6102,85.2799
443,Jharkhand,Sampoorna Bharat Kranti Party,2870,74,2944,23.6102,85.2799
444,Jharkhand,Sarv Samaj Party,2513,4,2517,23.6102,85.2799
445,Jharkhand,Socialist Unity Centre Of India (COMMUNIST),188019353137509721511793,1063818138,189019413175511521641801,23.6102,85.2799
446,Karnataka,All India Ulama Congress,1684800,106,1694806,15.3173,75.7139
447,Karnataka,Bahujan Bharat Party,135053006551710,5021120,140053026661730,15.3173,75.7139
448,Karnataka,Bahujan Samaj Party,44533071461424164350590145411581944287679420244627871120684688703169039275277255215378,26161795710138412263013171054412611473339,44793087463124254407591145541590344407705423244757888121734732704369649289277955545417,15.3173,75.7139
449,Karnataka,Bharatheeya Jawan Kisan Party,1304,15,1319,15.3173,75.7139
450,Karnataka,Bharatiya Janata Party,6674416572369828051075553747780756471629813535766669055561056819588618168681217760130604531713649622615702189614866790391588833775731716709728219777887,3598167932443449305055582040167637261909303144593673400224342582250133492288511223522990423740154608,6710396589159860491079002750830762029631853537442672781562965822619622627684890764132606965716231625116705538617154795503591185778721720946732234782495,15.3173,75.7139
451,Karnataka,Bharatiya Prajagala Kalyana Paksha,4561052968313,41454,4601066973317,15.3173,75.7139
452,Karnataka,Bhartiya Jan Samrat Party,2625,15,2640,15.3173,75.7139
453,Karnataka,BhartiyaBahujanKranti Dal,702,7,709,15.3173,75.7139
454,Karnataka,Challengers Party,798,1,799,15.3173,75.7139
455,Karnataka,Communist Party of India (Marxist),4546,11,4557,15.3173,75.7139
456,Karnataka,Country Citizen Party,546490536,3823,584492539,15.3173,75.7139
457,Karnataka,Delhi Janta Party,4588,9,4597,15.3173,75.7139
458,Karnataka,Desh Prem Party,451,3,454,15.3173,75.7139
459,Karnataka,Digvijaya Bharatha Party,843,7,850,15.3173,75.7139
460,Karnataka,Dr. Ambedkar People's Party,8074,15,8089,15.3173,75.7139
461,Karnataka,Ekam Sanatan Bharat Dal,401,-,401,15.3173,75.7139
462,Karnataka,Gareeb Aadmi Party,356,3,359,15.3173,75.7139
463,Karnataka,Independent,56285084463631311909160712031189988830654524275515521466116282068843928617015820911896171613631272857831650323114688091962114794085973855547344439326623421494253911280412861062668622245818621281410531013076269417101493146211697917654342394934143206196917381236375933772152167815811462136312701222121211991168850691616588579469434399253515351517941431279109710029386426145914524539419626522386231816741385120110651048982804188416549504262451274140304324531867105484379972165159950647040937631730858665153360198654551036752787187915461332127139833444327714099408237344705135210659306606484615933362116197111047505954387310586852794641199219671892124712337281231037962897919802496440430137363601194087482176153344593629299597265455134541992953863736687671599440367352343292219676131291872164489085971062249148345122819435384411628601707901897872761,16945132184225648-77--12374284-7544632128481033178154243711122811133-1-81721157217511541011103412768971036456211522721178559595241119512101745103017362628311-11211-11121223-68-1342185429805494746824623143418214121954931215315584141212411251049414311659111311411812-215111143823497824205131353221455233212,56295090464531351914162012051207992832656529276115561474116282769543928617116020941903172013651280861831657323614728131968115094286074056347745240326923721595033926280813101099679634246018701282411631043079269417111493147011707987674353395434213208198617431247376433812162168915911465136712821229121812071177857701619594583474440401254665353518141501281110810099466476196004574548420126762397233716791397121110821093992834190116909764290751284141304324641869105584479972265260050847141137832030858725161360198754851436772805188415501334128040633449328114189878697424707135610719536746487616333542118198511167516044437314587752824642199419821895124812387331239438102909931843497442430637463605194987883576454444653634300507266455234571993954867747695683599442368357344293220677531321880164689386371962949950747122869565397416928821721956920904773,15.3173,75.7139
464,Karnataka,Indian Labour Party (Ambedkar Phule),315757334,553,320762337,15.3173,75.7139
465,Karnataka,Indian Movement Party,718396,21,720397,15.3173,75.7139
466,Karnataka,Indian National Congress,600741625368725190807459472754580897729581665162593277749926657489710823634152612103631453617616650623670274660191618700661921564778653739669413533622543064470769443296,18998401383189699326951264115522751745167026382617282116061291169827141834139315902483250215531384228822901771,602640626208726573809355473747583592730845666317595552751671659159713461636769614924633059618907652321672988662025620093663511567261656241670966535006545352473059445067,15.3173,75.7139
467,Karnataka,Janahitha Paksha,439670,120,440690,15.3173,75.7139
468,Karnataka,Janata Dal (Secular),626536689185847482,380322964399,630339691481851881,15.3173,75.7139
469,Karnataka,Kannada Chalavali Vatal Paksha,1857,10,1867,15.3173,75.7139
470,Karnataka,Kannada Paksha,477,-,477,15.3173,75.7139
471,Karnataka,Karnataka Jantha Paksha,14064069,511,14114080,15.3173,75.7139
472,Karnataka,Karnataka Karmikara Paksha,314,-,314,15.3173,75.7139
473,Karnataka,Karnataka Praja Party (RaithaParva),972,6,978,15.3173,75.7139
474,Karnataka,Karnataka Rashtra Samithi,49476681381773754063794471765212498699304932758466553555603362810358911465735517361116065361230,513441353139331118189252483091158612433,49977981782173854413797472769112528729414950776475555560605763610659001476740518161716185401263,15.3173,75.7139
475,Karnataka,Karunaadu Party,79213581479,61210,79813701489,15.3173,75.7139
476,Karnataka,Karunada Sevakara Party,10142578560,4145,10182592565,15.3173,75.7139
477,Karnataka,Kranti Kari Jai Hind Sena,468,4,472,15.3173,75.7139
478,Karnataka,Naki Bharatiya Ekta Party,24143551,127,24263558,15.3173,75.7139
